created_at,entry_id,field3
2018-08-14 18:58:17 UTC,6,6.934514000000001
2018-08-14 18:58:33 UTC,7,6.934514000000001
2018-08-14 18:58:58 UTC,8,6.934514000000001
2018-08-14 18:59:35 UTC,9,6.934514000000001
2018-08-14 18:59:53 UTC,10,6.934514000000001
2018-08-14 19:00:13 UTC,11,6.934514000000001
2018-08-14 19:01:45 UTC,12,6.934514000000001
2018-08-14 19:02:15 UTC,13,6.934514000000001
2018-08-14 19:02:36 UTC,14,6.934514000000001
2018-08-14 19:02:53 UTC,15,6.934514000000001
2018-08-14 19:03:16 UTC,16,6.934514000000001
2018-08-14 19:03:40 UTC,17,6.934514000000001
2018-08-14 19:04:23 UTC,18,6.934514000000001
2018-08-14 19:04:41 UTC,19,6.934514000000001
2018-08-14 19:05:00 UTC,20,6.934514000000001
2018-08-14 19:05:25 UTC,21,6.934514000000001
2018-08-14 19:05:43 UTC,22,6.934514000000001
2018-08-14 19:05:59 UTC,23,6.934514000000001
2018-08-14 19:51:35 UTC,24,9.171454000000001
2018-08-14 20:11:08 UTC,25,9.171454000000001
2018-08-14 20:29:45 UTC,26,6.934514000000001
2018-08-14 20:48:49 UTC,27,6.934514000000001
2018-08-14 20:49:07 UTC,28,6.934514000000001
2018-08-14 21:04:35 UTC,29,9.171454000000001
2018-08-14 21:23:42 UTC,30,9.171454000000001
2018-08-14 21:42:48 UTC,31,10.289924
2018-08-14 22:01:36 UTC,32,4.697574
2018-08-14 22:01:58 UTC,33,4.697574
2018-08-14 22:13:16 UTC,34,10.289924
2018-08-14 22:21:14 UTC,35,10.289924
2018-08-14 22:40:25 UTC,36,8.052984
2018-08-14 23:18:35 UTC,37,6.934514000000001
2018-08-14 23:37:45 UTC,38,8.052984
2018-08-14 23:56:53 UTC,39,8.052984
2018-08-15 00:16:04 UTC,40,5.816044000000001
2018-08-15 00:35:10 UTC,41,5.816044000000001
2018-08-15 00:54:27 UTC,42,5.816044000000001
2018-08-15 01:13:32 UTC,43,13.869028
2018-08-15 01:32:40 UTC,44,5.816044000000001
2018-08-15 01:51:47 UTC,45,5.816044000000001
2018-08-15 02:11:13 UTC,46,3.35541
2018-08-15 02:30:05 UTC,47,9.171454000000001
2018-08-15 02:49:14 UTC,48,9.171454000000001
2018-08-15 03:08:23 UTC,49,3.35541
2018-08-15 03:27:32 UTC,50,3.35541
2018-08-15 03:46:41 UTC,51,3.35541
2018-08-15 04:05:50 UTC,52,5.816044000000001
2018-08-15 04:24:59 UTC,53,5.816044000000001
2018-08-15 04:44:07 UTC,54,3.35541
2018-08-15 05:03:25 UTC,55,6.3976484
2018-08-15 05:22:24 UTC,56,4.697574
2018-08-15 05:41:33 UTC,57,3.35541
2018-08-15 06:01:25 UTC,58,3.35541
2018-08-15 06:19:51 UTC,59,9.171454000000001
2018-08-15 06:39:00 UTC,60,6.3976484
2018-08-15 06:58:06 UTC,61,3.35541
2018-08-15 07:17:15 UTC,62,5.816044000000001
2018-08-15 07:36:26 UTC,63,4.697574
2018-08-15 07:55:34 UTC,64,4.697574
2018-08-15 08:14:44 UTC,65,4.697574
2018-08-15 08:33:53 UTC,66,4.697574
2018-08-15 08:53:01 UTC,67,4.697574
2018-08-15 09:12:05 UTC,68,4.697574
2018-08-15 09:31:26 UTC,69,4.697574
2018-08-15 09:50:26 UTC,70,4.697574
2018-08-15 10:09:32 UTC,71,6.1739544
2018-08-15 10:28:52 UTC,72,4.697574
2018-08-15 10:47:55 UTC,73,4.697574
2018-08-15 11:06:59 UTC,74,4.697574
2018-08-15 11:26:00 UTC,75,4.697574
2018-08-15 11:44:59 UTC,76,4.697574
2018-08-15 12:04:01 UTC,77,3.0422384
2018-08-15 12:42:11 UTC,78,3.35541
2018-08-15 13:01:33 UTC,79,3.35541
2018-08-15 13:20:28 UTC,80,6.934514000000001
2018-08-15 13:39:24 UTC,81,3.35541
2018-08-15 13:58:25 UTC,82,5.816044000000001
2018-08-15 14:17:32 UTC,83,4.697574
2018-08-15 14:36:27 UTC,84,5.077853800000001
2018-08-15 14:55:58 UTC,85,5.077853800000001
2018-08-15 15:14:31 UTC,86,8.052984
2018-08-15 15:33:35 UTC,87,4.697574
2018-08-15 15:52:39 UTC,88,4.697574
2018-08-15 16:11:40 UTC,89,5.816044000000001
2018-08-15 16:31:01 UTC,90,5.077853800000001
2018-08-15 16:49:41 UTC,91,3.35541
2018-08-15 17:08:45 UTC,92,3.35541
2018-08-15 17:27:51 UTC,93,3.35541
2018-08-15 17:46:50 UTC,94,3.35541
2018-08-15 18:05:52 UTC,95,4.697574
2018-08-15 18:24:59 UTC,96,4.697574
2018-08-15 18:43:59 UTC,97,4.697574
2018-08-15 19:03:05 UTC,98,3.35541
2018-08-15 19:22:08 UTC,99,3.35541
2018-08-15 19:41:11 UTC,100,5.6147194
2018-08-15 20:00:15 UTC,101,8.052984
2018-08-15 20:19:26 UTC,102,8.052984
2018-08-15 20:38:25 UTC,103,5.816044000000001
2018-08-15 22:01:16 UTC,104,6.934514000000001
2018-08-15 22:13:15 UTC,105,3.35541
